ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,split,Days to deadline
1063008005,PEONIES: THE MUSIC VIDEO,Music,Music,USD,2012-07-16 00:00:00,5000.0,2012-06-22 15:32:09,5875.0,1,60,US,5875.0,5875.0,5000.0,0.751965658586472,23
1063015586,Theaters to Plazas : Chicago to Buenos Aires,Architecture,Design,USD,2016-02-21 00:00:00,2500.0,2016-01-26 23:53:30,1231.0,0,10,US,1231.0,1231.0,2500.0,-0.10857222108416156,25
1063027187,Handmade Pedalboards in Vintage Suitcases! @mywoodyboards,Product Design,Design,USD,2015-03-31 00:00:00,1500.0,2015-03-01 07:32:28,5.0,0,1,US,5.0,5.0,1500.0,1.224388141050778,29
1063028808,I Am Michael Watcher,Comics,Comics,USD,2014-04-19 00:00:00,2500.0,2014-03-20 16:38:30,1515.0,0,42,US,1515.0,1515.0,2500.0,1.6199768222703799,29
1063035198,Glamour Bees!! A wondrous exciting children’s show - you and your kids get a copy!,Animation,Film & Video,USD,2010-12-24 00:00:00,8600.0,2010-10-25 03:50:48,8800.0,1,32,US,8800.0,8800.0,8600.0,-1.472410105914778,59
1063036751,Lets keep the nostalgic ice cream truck going,Food,Food,USD,2013-02-17 00:00:00,8000.0,2013-01-03 01:55:43,10.0,0,1,US,10.0,10.0,8000.0,-0.6441771519206534,44
1063038651,Fifty-two,Nonfiction,Publishing,AUD,2016-02-19 00:00:00,4000.0,2016-01-01 12:55:19,4339.0,1,48,AU,3168.03,3085.18,2844.14,-0.34309689994060416,48
106303913,Harmonic Coalescence,Documentary,Film & Video,USD,2016-06-21 00:00:00,12500.0,2016-05-31 13:13:11,3593.0,0,28,US,3593.0,3593.0,12500.0,-1.2862237017520215,20
1063047512,RENT at the 2015 Edinburgh Festival Fringe,Musical,Theater,USD,2015-07-18 00:00:00,15000.0,2015-06-18 18:31:56,17015.33,1,111,US,17015.33,17015.33,15000.0,-0.2293880789638775,29
1063054997,Cafe St. Jorge,Food,Food,USD,2013-06-15 00:00:00,30000.0,2013-05-14 18:20:01,30381.0,1,285,US,30381.0,30381.0,30000.0,0.9658126668123096,31
106305788,Designer Lids for Ridekick Trailers - Electric Bicycle Power,Product Design,Design,USD,2012-06-30 00:00:00,98000.0,2012-05-31 17:36:54,1753.0,0,7,US,1753.0,1753.0,98000.0,-0.2391167845580545,29
1063058727,Micrófonos para Video:12 Proyectos de Producción Audiovisual,Nonfiction,Publishing,MXN,2017-08-02 00:00:00,20000.0,2017-07-03 16:06:32,1270.0,0,8,MX,16.55,71.32,1123.09,-1.1630458013752458,29
1063088885,The Next Big Thing :  Hunt or be Hunted,Shorts,Film & Video,USD,2013-05-18 00:00:00,4500.0,2013-04-18 06:00:53,627.0,0,12,US,627.0,627.0,4500.0,0.1783660799794593,29
1063089442,Cycling the Mediterranean with Elizabeth - A Documentary,Documentary,Film & Video,USD,2012-08-08 00:00:00,35000.0,2012-08-01 18:11:37,2585.0,0,18,US,2585.0,2585.0,35000.0,2.3645021077186126,6
1063097986,Base Boss by Reaper Miniatures,Games,Games,USD,2016-09-18 00:00:00,5000.0,2016-08-26 17:00:13,24089.57,1,597,US,12350.94,24089.57,5000.0,-0.9841526203376586,22
1063108101,SoundScoopZ™,Gadgets,Technology,USD,2015-06-14 00:00:00,12000.0,2015-05-15 01:53:58,14232.0,1,332,US,14232.0,14232.0,12000.0,-1.2548918821204942,29
1063109834,Craft Beer Software to Market Brew Releases and Events,Web,Technology,USD,2017-11-26 00:00:00,10000.0,2017-11-01 18:44:20,0.0,0,0,US,0.0,0.0,10000.0,0.5289221177755812,24
1063110745,Help me launch my first book signing tour!,Nonfiction,Publishing,USD,2015-09-07 00:00:00,10000.0,2015-07-09 06:11:43,0.0,0,0,US,0.0,0.0,10000.0,0.7635898658073333,59
1063113876,Elle Fulton Jewelry,Jewelry,Fashion,CAD,2015-07-09 00:00:00,3400.0,2015-06-09 13:33:08,1639.0,0,18,CA,1315.49,1289.94,2675.9,-0.22327242345793305,29
1063140269,Nova Blitz TCG - Real Time Digital Trading Card Game,Video Games,Games,USD,2015-08-21 00:00:00,40000.0,2015-07-20 17:10:10,51579.0,1,465,US,51579.0,51579.0,40000.0,-1.0306050695497084,31
1063143162,Preserving Afro-Caribbean Music: Leonor Dely & Millero Congo,World Music,Music,USD,2015-04-01 00:00:00,7100.0,2015-03-02 18:59:05,7751.0,1,131,US,7751.0,7751.0,7100.0,-1.204615004861601,29
1063155444,Drive in movies,Film & Video,Film & Video,GBP,2015-02-18 00:00:00,80000.0,2015-01-12 21:55:56,26.0,0,2,GB,39.42,39.98,123005.01,0.8909884163831647,36
1063173889,Recording An Album,Hip-Hop,Music,CAD,2014-03-22 00:00:00,400.0,2014-02-20 03:14:04,0.0,0,0,CA,0.0,0.0,362.38,0.5684484239300329,29
106317924,10 Pairs Cats & Dogs,Tabletop Games,Games,SGD,2017-02-24 00:00:00,10000.0,2017-01-25 01:15:35,892.0,0,20,SG,296.32,635.46,7124.03,0.6390047374966601,29
1063186781,The Nephew: a novel,Fiction,Publishing,USD,2012-08-21 00:00:00,2000.0,2012-07-22 01:16:51,5.0,0,1,US,5.0,5.0,2000.0,-0.2933416653983901,29
1063198520,Five Minutes To Air - a webseries,Webseries,Film & Video,USD,2013-04-20 00:00:00,800.0,2013-03-21 01:37:38,900.0,1,11,US,900.0,900.0,800.0,1.6150329776283656,29
1063207312,The ART of RADIO -,Radio & Podcasts,Publishing,USD,2014-11-14 00:00:00,1000.0,2014-10-15 22:52:05,0.0,0,0,US,0.0,0.0,1000.0,0.06636814788585395,29
1063249603,The Cool Cube,Gadgets,Technology,EUR,2015-07-13 00:00:00,15000.0,2015-06-13 13:33:14,505.0,0,4,DE,568.33,549.89,16333.46,2.127179460471248,29
1063258108,"ENDTIME, Book 1: A Graphic Novel Printing Project",Comics,Comics,USD,2012-10-06 00:00:00,4000.0,2012-09-06 03:01:28,5121.0,1,101,US,5121.0,5121.0,4000.0,-0.2890270707776666,29
1063259763,Castielle's Debut Album.,Rock,Music,USD,2012-01-08 00:00:00,2000.0,2011-11-28 21:03:04,160.0,0,2,US,160.0,160.0,2000.0,0.03913158876856563,40
1063280678,Miss Mia's Masterpiece,Painting,Art,USD,2016-05-04 00:00:00,1000.0,2016-04-19 19:12:07,1.0,0,1,US,1.0,1.0,1000.0,-1.4282380935819603,14
1063290186,"El Psicópata, Crónica de un Caso sin Resolver",Documentary,Film & Video,USD,2017-12-16 00:00:00,10000.0,2017-11-16 20:58:54,195.0,0,7,US,145.0,195.0,10000.0,0.7072489209929543,29
1063316101,Something Wonderful in My Back Yard or SWIMBY: The Musical,Musical,Theater,GBP,2015-12-17 00:00:00,10000.0,2015-11-09 11:30:57,1047.0,0,32,GB,1575.83,1561.29,14912.02,-0.5372370150191118,37
1063330342,Culinary Cultivation Project and Estrella Lip Balm,Farms,Food,USD,2016-10-26 00:00:00,10000.0,2016-08-27 21:39:33,23.0,0,3,US,0.0,23.0,10000.0,-0.9183746005163196,59
1063336528,EnduraFit Premium Boxer Briefs - Men's Underwear You'll LOVE,Apparel,Fashion,USD,2015-11-07 00:00:00,2500.0,2015-10-08 00:57:58,3959.0,1,110,US,3959.0,3959.0,2500.0,-0.15016709580766804,29
1063336637,IceBlink Engine,Video Games,Games,USD,2012-12-09 00:00:00,500.0,2012-11-17 05:26:20,3094.0,1,112,US,3094.0,3094.0,500.0,-0.7692190840565072,21
1063340713,Apollo | Simple & efficient wallet cases for the iPhone,Product Design,Design,USD,2013-11-08 00:00:00,62500.0,2013-10-09 17:59:01,4934.0,0,93,US,4934.0,4934.0,62500.0,-1.8759104555597053,29
1063340929,Outback Adventures - an exciting new children's book series,Children's Books,Publishing,AUD,2015-11-06 00:00:00,10000.0,2015-10-07 03:21:28,130.0,0,2,AU,92.01,92.89,7145.41,0.7569062702563831,29
1063341549,Blood Wedding,Theater,Theater,GBP,2015-07-25 00:00:00,2600.0,2015-06-24 14:45:25,785.0,0,12,GB,1238.14,1222.7,4049.72,0.5151808843175192,30
1063347230,Need Capital For Web Development Company,Web,Technology,USD,2014-08-16 00:00:00,300.0,2014-07-29 21:26:11,0.0,0,0,US,0.0,0.0,300.0,-0.5933176959750718,17
106335611,Ablaze Jars- Vision Series lids with a magnifying lens!,Product Design,Design,USD,2014-11-04 00:00:00,40000.0,2014-10-05 14:42:25,191.0,0,8,US,191.0,191.0,40000.0,-1.308538172961719,29
1063360012,Bandit's Run (A True Story),Nonfiction,Publishing,USD,2011-09-10 00:00:00,600.0,2011-08-26 04:18:29,135.0,0,3,US,135.0,135.0,600.0,0.6907236050128702,14
1063362960,HeadFonez Hardcopies,Hip-Hop,Music,USD,2015-02-14 00:00:00,100.0,2015-01-31 00:43:55,360.0,1,8,US,360.0,360.0,100.0,-0.691947226903048,13
1063365932,The Man of the Orchestra by The Corréa Sisters,Narrative Film,Film & Video,USD,2014-09-16 00:00:00,2000000.0,2014-08-14 00:33:53,1311.0,0,9,US,1311.0,1311.0,2000000.0,1.1662667395207522,32
1063368274,"The Black Firefighter, Series I",Children's Books,Publishing,USD,2017-05-04 00:00:00,1000.0,2017-03-05 22:08:08,10.0,0,1,US,0.0,10.0,1000.0,0.8751201449242664,59
1063381785,Timewhales for CMPS170,Video Games,Games,USD,2012-12-21 00:00:00,1540.0,2012-12-06 22:20:21,589.99,0,34,US,589.99,589.99,1540.0,-1.326339519776763,14
1063390886,Wheelchair Boot,Design,Design,USD,2014-11-09 00:00:00,3800.0,2014-10-15 02:16:06,0.0,0,0,US,0.0,0.0,3800.0,-0.259257160351181,24
1063400459,The Winter Wonder - Victorian Christmas Video & E.P.,Music,Music,GBP,2013-11-23 00:00:00,18000.0,2013-11-07 20:30:55,15878.6,0,136,GB,25546.33,25953.06,29420.42,0.2651992284070441,15
1063401363,Oakland: New Urban Eating,Cookbooks,Food,USD,2014-09-25 00:00:00,5000.0,2014-08-26 06:55:07,5141.0,1,78,US,5141.0,5141.0,5000.0,-0.6102563374962122,29
1063408604,The Journey of Junior Garcia,Documentary,Film & Video,USD,2016-02-25 00:00:00,23400.0,2016-01-26 04:02:21,345.0,0,5,US,345.0,345.0,23400.0,-2.048580274789334,29
1063412973,PING 1.5+ Localization and Porting,Video Games,Games,USD,2015-05-09 00:00:00,700.0,2015-04-09 02:00:18,206.0,0,11,US,206.0,206.0,700.0,0.6481834353965754,29
1063415710,Boy of the Wild,Narrative Film,Film & Video,USD,2016-08-25 00:00:00,8900.0,2016-07-26 02:50:02,1.0,0,1,US,0.0,1.0,8900.0,1.2965572893618431,29
1063417003,Photo-folk,Places,Photography,EUR,2016-03-17 00:00:00,2600.0,2016-02-16 22:01:41,26.0,0,2,IT,29.16,29.33,2932.55,-0.8871305895806275,29
106344529,Shop Talk,Webseries,Film & Video,USD,2016-06-05 00:00:00,3000.0,2016-05-06 20:50:24,0.0,0,0,US,0.0,0.0,3000.0,0.4162023336157997,29
1063453408,Evil Guardian Angel- short,Shorts,Film & Video,USD,2011-04-21 00:00:00,1500.0,2011-03-21 19:56:21,1.0,0,1,US,1.0,1.0,1500.0,-0.4587006384923109,30
1063456720,FREE TO BE ME!!!,Nonfiction,Publishing,USD,2012-03-15 00:00:00,8500.0,2012-02-04 19:14:34,50.0,0,1,US,50.0,50.0,8500.0,0.290169673344041,39
106345785,Kickstarter Make 100: A Country Divine (Dispatch 1),Art,Art,USD,2017-02-04 00:00:00,2250.0,2017-01-05 15:03:36,2355.0,1,56,US,10.0,2355.0,2250.0,-0.4122338580656234,29
106346321,Extrospection Magazine,Periodicals,Publishing,USD,2014-05-04 00:00:00,11000.0,2014-04-05 01:47:02,0.0,0,0,US,0.0,0.0,11000.0,0.41162508910889695,28
106346528,Custom Pretzels,Food,Food,USD,2015-05-29 00:00:00,5000.0,2015-04-29 20:09:41,0.0,0,0,US,0.0,0.0,5000.0,-0.22462079244292407,29
1063483945,Luxurious & Elegant Silk Sleepwear for Women.,Apparel,Fashion,EUR,2016-06-22 00:00:00,6000.0,2016-05-03 11:11:07,2.0,0,2,FR,2.29,2.21,6639.59,-1.1470304418958088,49
1063504299,OKLIM,Comedy,Film & Video,EUR,2017-05-14 00:00:00,9000.0,2017-04-04 11:16:34,9067.0,1,70,IT,106.79,10136.05,10061.15,-0.16992173751349865,39
1063504588,BUGGED Screen Printed Posters,Illustration,Art,USD,2017-05-14 00:00:00,2000.0,2017-04-14 15:35:03,1470.0,0,21,US,25.0,1470.0,2000.0,-2.057440005644448,29
1063510897,Cube Ghouls The Movie - Feed The Zombie,Shorts,Film & Video,USD,2010-07-25 00:00:00,5000.0,2010-06-10 00:38:33,365.0,0,11,US,365.0,365.0,5000.0,0.290705788786263,44
1063517276,the angel collections,Nonfiction,Publishing,USD,2012-01-06 00:00:00,5000.0,2011-12-07 22:31:16,0.0,0,0,US,0.0,0.0,5000.0,-0.2866332951092072,29
1063518195,Fly Killer ELITE!,Video Games,Games,USD,2012-04-25 00:00:00,3300.0,2012-03-26 05:44:08,3342.0,1,79,US,3342.0,3342.0,3300.0,-0.1926472324045629,29
1063520340,The Book of Life,Academic,Publishing,AUD,2015-09-12 00:00:00,4000.0,2015-08-23 10:36:33,0.0,0,0,AU,0.0,0.0,2907.61,0.6259655035186773,19
1063525614,Folk Is A Great Font. Let’s Complete It!,Typography,Design,USD,2011-11-19 00:00:00,3000.0,2011-10-17 15:21:12,3054.0,1,64,US,3054.0,3054.0,3000.0,-0.35863127368404274,32
106354256,Astronomy On The Road,Technology,Technology,USD,2011-05-05 00:00:00,8000.0,2011-04-03 05:26:05,8076.0,1,63,US,8076.0,8076.0,8000.0,0.3016292120785844,31
1063585514,TiBiner™: Ultimate Titanium Carabiner For Everyday Carry EDC,Design,Design,GBP,2015-01-07 00:00:00,4900.0,2014-12-09 11:59:04,33113.0,1,498,GB,51626.53,50156.01,7421.99,-0.865889267569198,28
1063587792,On Our Way to a Proper Studio,Crafts,Crafts,USD,2016-07-15 00:00:00,2500.0,2016-06-13 19:29:02,590.0,0,12,US,590.0,590.0,2500.0,-0.16381814999323854,31
106359630,Panayides Group Recording 2nd Album,Jazz,Music,USD,2014-06-23 00:00:00,5000.0,2014-05-18 19:40:24,5020.0,1,49,US,5020.0,5020.0,5000.0,-0.3120194781773741,35
106360584,Major and the Monbacks Record Their Debut Full Length Album,Music,Music,USD,2015-02-07 00:00:00,8000.0,2015-01-08 17:52:33,11100.0,1,142,US,11100.0,11100.0,8000.0,0.5742336471795911,29
1063622678,"Scholb Premium Ales in Torrance, California",Drinks,Food,USD,2015-09-14 00:00:00,10500.0,2015-08-15 22:26:09,14290.0,1,122,US,14290.0,14290.0,10500.0,-1.434622107376753,29
1063624499,SPLIT Wallet - Push and see your cards appear in cascade.,Product Design,Design,EUR,2017-09-24 00:00:00,1000.0,2017-08-22 19:26:08,1647.0,1,71,FR,1177.85,1944.44,1180.6,-1.3275475337783071,32
1063630377,Skip Intro,Shorts,Film & Video,EUR,2017-12-29 00:00:00,500.0,2017-11-29 06:01:20,429.0,0,26,FR,38.09,514.5,599.65,0.1833003831644633,29
1063632800,Help A LouSir Make His First Album,Hip-Hop,Music,USD,2014-11-15 00:00:00,3000.0,2014-10-16 21:41:20,110.0,0,2,US,110.0,110.0,3000.0,1.1054956132754918,29
1063634420,Call Me,Television,Film & Video,USD,2014-08-31 00:00:00,25000.0,2014-07-22 03:04:12,0.0,0,0,US,0.0,0.0,25000.0,-1.7333159644155738,39
1063639880,Drone Collector and Drone Hunter Custom Die-Cut Decals,Graphic Design,Design,USD,2015-07-26 00:00:00,2015.0,2015-06-26 03:21:50,183.0,0,7,US,183.0,183.0,2015.0,0.3875675875844879,29
1063654315,Bad News Pairs,Shorts,Film & Video,USD,2016-12-01 00:00:00,3000.0,2016-11-01 20:27:07,26.0,0,2,US,25.0,26.0,3000.0,-0.5798115309591337,29
1063655388,"Passions Automobiles  - Photos, tirages d'art - Art Pictures",Photography,Photography,EUR,2015-10-08 00:00:00,6500.0,2015-09-18 12:12:00,60.0,0,1,FR,67.85,68.17,7385.27,-0.023574070945694203,19
1063659243,Lilac Cat Fashions: Handmade & Vintage Apparel,Apparel,Fashion,USD,2016-12-16 00:00:00,1200.0,2016-11-16 18:16:35,1400.0,1,19,US,0.0,1400.0,1200.0,0.4264116047482615,29
106366909,GhostBook,Art,Art,USD,2013-03-06 00:00:00,3500.0,2013-02-04 22:34:27,30009.89,1,629,US,30009.89,30009.89,3500.0,-1.0738879121243696,29
1063673261,Savannah Comic Con,Comics,Comics,USD,2017-11-16 00:00:00,5000.0,2017-10-05 15:31:00,17249.15,1,244,US,2087.0,17249.15,5000.0,-1.3936486367102954,41
1063677135,RawDaddy: The First Restaurant,Food,Food,USD,2012-11-12 00:00:00,175000.0,2012-10-05 22:06:55,7581.0,0,76,US,7581.0,7581.0,175000.0,0.5481740340935279,37
1063677825,remote control ceiling light,Technology,Technology,AUD,2014-12-11 00:00:00,8000.0,2014-11-11 03:03:54,10.0,0,1,AU,8.63,8.27,6615.4,2.0746180829298804,29
1063683598,Help my wife start an art business,Art,Art,USD,2015-02-28 00:00:00,5000.0,2015-01-29 18:08:35,1.0,0,1,US,1.0,1.0,5000.0,1.6054130204971102,29
1063684463,La ludothèque des Baronnies et notre Fête Mondiale du Jeu,Live Games,Games,EUR,2017-05-03 00:00:00,800.0,2017-03-19 12:55:11,845.0,1,41,FR,59.11,926.2,876.88,-1.0793789092554678,44
1063688877,"""Dream a Little, Be BIG"" Web Videos",Webseries,Film & Video,AUD,2014-05-31 00:00:00,1000.0,2014-05-01 04:42:34,1000.0,1,20,AU,924.14,933.53,933.53,-0.6238903945199948,29
1063702296,Denim Matriarch's New Album,Music,Music,USD,2014-07-03 00:00:00,500.0,2014-06-03 20:50:01,535.0,1,20,US,535.0,535.0,500.0,-0.5235336592776879,29
1063712532,COCOA HERNANDO CHOCOLATE BOXES,Food,Food,GBP,2015-06-17 00:00:00,5000.0,2015-05-18 08:45:39,5652.0,1,54,GB,8888.75,8951.82,7919.16,-0.18636599648114804,29
1063714024,DIY Skatepark in Potsdam,Architecture,Design,EUR,2015-12-02 00:00:00,4500.0,2015-11-02 22:15:13,418.0,0,15,DE,460.07,455.71,4905.92,0.6846120851103757,29
1063718860,The World in Macro,Photography,Photography,USD,2011-10-23 00:00:00,123.0,2011-09-23 05:59:46,73.0,0,4,US,73.0,73.0,123.0,-0.3061348232146107,29
1063747537,A novel Titled The Games We Play,Fiction,Publishing,USD,2016-01-17 00:00:00,7000.0,2015-12-18 06:36:37,0.0,0,0,US,0.0,0.0,7000.0,1.2880412246764579,29
1063755141,Watch-Africa,Film & Video,Film & Video,GBP,2014-07-14 00:00:00,500.0,2014-07-03 02:30:47,531.0,1,20,GB,908.33,907.3,854.34,-0.9418590542618344,10
106376403,Driven Diva Planner,Publishing,Publishing,USD,2017-12-21 00:00:00,15000.0,2017-12-07 04:21:11,60.0,0,2,US,50.0,60.0,15000.0,-0.7013828155403966,13
1063778724,ZAQ Sky,Technology,Technology,USD,2017-09-20 00:00:00,30000.0,2017-08-21 17:44:59,3024.0,0,67,US,4583.0,3024.0,30000.0,-2.274380580382721,29
1063784359,The Blazing Saddle Project,Documentary,Film & Video,USD,2014-01-19 00:00:00,30000.0,2013-12-05 01:42:49,70.0,0,3,US,70.0,70.0,30000.0,-0.4315358487760767,44
1063789197,"Soul Embraced ""Mythos"" cd",Rock,Music,USD,2012-01-08 00:00:00,3000.0,2011-12-13 01:57:12,4085.0,1,107,US,4085.0,4085.0,3000.0,-0.20988168623748726,25
1063795468,Keys to the World -Season 1,Television,Film & Video,USD,2014-10-01 00:00:00,52000.0,2014-08-27 17:08:31,2712.0,0,32,US,2712.0,2712.0,52000.0,0.1967233280078772,34
106379805,Native Shout: Take Back Your Music!,Music,Music,USD,2009-11-07 00:00:00,6000.0,2009-08-09 20:53:15,345.0,0,7,US,345.0,345.0,6000.0,-0.7110277405885094,89
1063815037,CHRISTMAS SLAY (Horror feature film) NO cgi gore,Film & Video,Film & Video,GBP,2013-06-02 00:00:00,7000.0,2013-04-18 07:37:17,7332.0,1,101,GB,11261.15,11420.38,10903.26,-0.19163265232258864,44
1063817141,Bake My Day,Food,Food,USD,2012-01-14 00:00:00,50000.0,2011-11-15 01:42:55,67.0,0,7,US,67.0,67.0,50000.0,0.3966142015070657,59
1063827569,Cowboy RPG,Young Adult,Publishing,USD,2014-08-30 00:00:00,1000000.0,2014-07-31 22:04:24,10.0,0,1,US,10.0,10.0,1000000.0,1.258669759610168,29
1063831694,Vintage Snowflake Art,Conceptual Art,Art,USD,2013-08-28 00:00:00,325.0,2013-07-29 15:19:18,746.0,1,18,US,746.0,746.0,325.0,0.4689517964766586,29
1063838931,Compassion Gallery: A Fine Art Photography Project,Fine Art,Photography,CAD,2016-11-22 00:00:00,45000.0,2016-10-13 04:25:03,46773.0,1,118,CA,303.04,34669.78,33355.57,0.14249641691007908,39
1063860597,"""Journey,"" a CD",Jazz,Music,USD,2012-04-01 00:00:00,2000.0,2012-02-16 04:49:27,2005.0,1,50,US,2005.0,2005.0,2000.0,1.5139122361677342,44
1063863715,Chicas (Girls),Documentary,Film & Video,USD,2012-06-25 00:00:00,6000.0,2012-05-26 10:59:59,8225.0,1,48,US,8225.0,8225.0,6000.0,2.4408260939881057,29
106386813,Red Lotus,Shorts,Film & Video,USD,2015-06-22 00:00:00,10000.0,2015-05-23 00:08:49,10750.0,1,47,US,10750.0,10750.0,10000.0,0.9983184089599464,29
106387527,Making Music,Music,Music,GBP,2015-06-12 00:00:00,220.0,2015-05-13 14:04:57,116.0,0,7,GB,180.69,179.64,340.7,-1.0173201339232176,29
1063888472,Say Yes to The Tank!,Spaces,Theater,USD,2017-12-23 00:00:00,50000.0,2017-11-21 03:09:49,52737.0,1,418,US,6750.0,52737.0,50000.0,0.8647564619579813,31
106389042,Forgotten Notions,Shorts,Film & Video,USD,2013-11-16 00:00:00,2700.0,2013-11-02 20:30:24,2716.0,1,28,US,2716.0,2716.0,2700.0,-0.5760859753830603,13
1063918550,In Search of....,Art,Art,USD,2013-12-06 00:00:00,5000.0,2013-11-06 23:28:04,630.0,0,18,US,630.0,630.0,5000.0,-0.32314353768607035,29
1063936613,BOUFFANT BOUFFANT Fall/Winter 2012,Fashion,Fashion,USD,2012-10-18 00:00:00,1700.0,2012-09-18 18:04:09,2010.0,1,35,US,2010.0,2010.0,1700.0,-0.4298604870305953,29
1063941390,The Atrocity Exhibition - 777 - The Witching Hour,Theater,Theater,USD,2015-03-30 00:00:00,1500.0,2015-01-29 07:51:37,1836.0,1,40,US,1836.0,1836.0,1500.0,-0.4304614768462209,59
1063947216,The Cosplay Studio Project,Photography,Photography,USD,2013-06-22 00:00:00,800.0,2013-05-31 22:09:00,1900.0,1,60,US,1900.0,1900.0,800.0,-0.28008211788564485,21
1063950127,Gamer Wars: Console Vs PC,Documentary,Film & Video,USD,2015-05-15 00:00:00,75000.0,2015-04-15 07:16:16,21.0,0,2,US,21.0,21.0,75000.0,-1.0844168680679198,29
1063956401,PAGE TURNER:  Asian American Literary Festival (2011),Publishing,Publishing,USD,2011-10-30 00:00:00,5000.0,2011-10-05 23:29:14,13262.0,1,107,US,13262.0,13262.0,5000.0,-0.6218625227825123,24
1063967559,DANCING FRAME,Conceptual Art,Art,AUD,2017-10-18 00:00:00,20000.0,2017-09-08 10:53:56,711.0,0,5,AU,351.47,558.13,15699.82,-1.4632013765655112,39
1063987799,Let's make beautiful music together!,Music,Music,USD,2010-10-12 00:00:00,6000.0,2010-09-02 00:10:05,6645.0,1,77,US,6645.0,6645.0,6000.0,0.6484567626867416,39
1063994956,A mother and child's perspective,Photobooks,Photography,USD,2017-02-09 00:00:00,1500.0,2017-01-10 03:58:56,380.0,0,12,US,25.0,380.0,1500.0,1.2068570129902538,29
1063997293,"Help Fund Foray, A Place For Essays on Adulthood",Web,Journalism,USD,2016-01-28 00:00:00,600.0,2015-12-29 20:09:14,310.0,0,12,US,310.0,310.0,600.0,-1.1780306758345291,29
1064005677,Help fund our 3rd EP!,Rock,Music,USD,2014-08-15 00:00:00,2000.0,2014-06-16 15:52:03,2550.0,1,20,US,2550.0,2550.0,2000.0,0.7548947704363793,59
1064014949,Pizza franchise startup,Food,Food,USD,2015-07-07 00:00:00,100000.0,2015-05-28 03:27:21,200.0,0,2,US,200.0,200.0,100000.0,-0.28967289020947984,39
1064022168,VESTIGE,Film & Video,Film & Video,USD,2014-01-26 00:00:00,56000.0,2013-12-24 14:34:07,10.0,0,1,US,10.0,10.0,56000.0,-0.3592955752420057,32
1064025248,TRIBUTE TO ECUADORIAN TRADITIONAL CLASSIC MUSIC & DANCE 2O15,Latin,Music,USD,2015-08-09 00:00:00,30000.0,2015-06-11 08:20:13,0.0,0,0,US,0.0,0.0,30000.0,0.22203728538810524,58
1064033919,"Wake up the ""ez"" way!",Apps,Technology,CAD,2017-09-22 00:00:00,300.0,2017-08-23 13:02:55,300.0,1,4,CA,0.0,244.52,244.52,-0.07862189055306733,29
1064043380,F.I.T. Fitness Trainer,Live Games,Games,USD,2017-09-10 00:00:00,50000.0,2017-07-12 16:49:05,990.0,0,4,US,0.0,990.0,50000.0,-0.6146748006071006,59
1064051297,"flyy, female & fabulous Magazine",Periodicals,Publishing,USD,2012-11-24 00:00:00,500.0,2012-10-25 20:20:17,56.0,0,4,US,56.0,56.0,500.0,1.8523824133531337,29
1064060224,"Relax, a short film",Drama,Film & Video,USD,2017-05-27 00:00:00,1500.0,2017-05-10 01:41:31,1956.0,1,32,US,300.0,1956.0,1500.0,-1.4769887762367704,16
106408053,Soda Tooth Presents SMart Box: Art Education for Kids!,Painting,Art,USD,2011-02-05 00:00:00,3657.0,2011-01-06 20:51:12,3782.0,1,79,US,3782.0,3782.0,3657.0,-0.5172633649711618,29
106408226,"""When The Rain Starts Falling"" -   a documentary about homeless orphans in Haiti",Documentary,Film & Video,USD,2010-06-17 00:00:00,4000.0,2010-05-10 23:20:11,4880.0,1,36,US,4880.0,4880.0,4000.0,0.9408279513184984,37
1064111219,Equipment for Seasonal Sessions in Community,People,Photography,USD,2014-11-28 00:00:00,5000.0,2014-10-29 07:38:23,0.0,0,0,US,0.0,0.0,5000.0,-0.5526015322826269,29
1064118203,Yo Soy Perù,Photography,Photography,EUR,2016-03-30 00:00:00,10000.0,2016-02-29 17:32:55,2.0,0,2,IT,2.19,2.29,11431.97,0.16613883284320535,29
1064152333,butt wasted. the party game for party people.,Tabletop Games,Games,USD,2017-06-17 00:00:00,20000.0,2017-04-18 15:05:27,25546.0,1,217,US,340.0,25546.0,20000.0,-1.0033510903810208,59
1064157648,WASDIO™ - The PC Game Controller for Action Games.,Video Games,Games,USD,2013-01-01 00:00:00,175000.0,2012-11-15 07:01:10,39284.7,0,446,US,39284.7,39284.7,175000.0,0.6166437958940879,46
1064158897,Surfacing the Unheard: Venezuela,Art,Art,USD,2011-11-25 00:00:00,2000.0,2011-10-16 21:49:00,550.02,0,24,US,550.02,550.02,2000.0,1.875656311903896,39
1064172663,Carnival Funfair 2013 Calendar,Graphic Design,Design,USD,2012-11-16 00:00:00,3500.0,2012-10-17 22:41:13,56.0,0,4,US,56.0,56.0,3500.0,1.6680628059566556,29
1064176271,"Tom Killackey's 19% (Tax Free, Revenue Rich) Revolution!",Nonfiction,Publishing,USD,2016-06-30 00:00:00,38000.0,2016-05-01 16:05:56,1.0,0,1,US,1.0,1.0,38000.0,-0.7790092355104691,59
1064176299,The Steel Wheels Show,Public Art,Art,USD,2013-09-30 00:00:00,3500.0,2013-08-01 00:38:06,3506.0,1,10,US,3506.0,3506.0,3500.0,0.2726373607739285,59
